customer_id,recency_days,frequency,monetary,avg_ticket,total_items,cluster
15358.0,5,22,8347.2,15.149183303085302,7050,0
15360.0,40,1,427.93,32.917692307692306,223,3
15361.0,362,1,418.92,59.84571428571429,336,1
15363.0,373,1,326.0,20.375,144,3
15364.0,96,2,913.19,31.489310344827587,493,2
15365.0,26,7,2314.32,20.301052631578948,1084,0
15366.0,76,2,602.51,13.69340909090909,621,2
15367.0,58,4,1877.59,19.764105263157894,1057,2
15368.0,22,1,446.94000000000005,111.73500000000001,230,1
15370.0,41,7,2386.05,25.383510638297874,830,2
15372.0,138,1,2007.3999999999999,74.34814814814814,2924,1
15373.0,9,12,2415.91,18.302348484848483,500,0
15374.0,129,1,168.0,56.0,126,3
15376.0,41,3,1233.3600000000001,10.541538461538462,619,2
15379.0,170,7,3703.29,19.089123711340207,2305,2
15380.0,9,5,1690.2600000000002,46.951666666666675,376,2
15381.0,214,2,596.85,74.60625,171,1
15382.0,15,6,5955.71,19.7208940397351,4012,0
15384.0,170,2,642.41,15.668536585365853,596,2
15385.0,41,1,316.88,26.406666666666666,161,3
15386.0,187,1,394.14,12.714193548387096,446,3
15388.0,271,1,140.54,14.053999999999998,88,3
15389.0,173,1,500.0,500.0,400,1
15392.0,5,4,1535.53,18.280119047619046,1277,2
15393.0,17,2,231.86,19.32166666666667,150,3
15394.0,10,4,2183.54,25.68870588235294,910,2
15395.0,326,1,107.45,15.35,17,3
15396.0,113,1,288.18,20.584285714285716,122,3
15397.0,290,1,94.0,15.666666666666666,20,3
15398.0,17,2,1345.53,18.43191780821918,769,2
15399.0,2,3,815.77,16.3154,611,2
15400.0,93,5,716.2,59.68333333333334,390,1
15402.0,149,2,626.77,14.923095238095238,694,2
15405.0,190,1,349.1,43.6375,193,3
15406.0,32,2,510.71000000000004,9.636037735849058,254,2
15407.0,34,4,1056.44,6.90483660130719,558,2
15408.0,265,1,267.18,7.858235294117647,106,3
15410.0,85,8,3450.84,28.285573770491805,1200,0
15411.0,27,4,1358.88,13.726060606060607,530,2
15412.0,172,1,190.53,19.053,108,3
15414.0,10,3,774.9000000000001,19.86923076923077,443,2
15415.0,314,1,572.8100000000001,11.933541666666668,575,3
15416.0,65,4,3984.32,20.75166666666667,2090,2
15417.0,86,1,508.8,18.17142857142857,284,3
15419.0,25,1,135.86,16.9825,230,3
15421.0,59,4,950.36,17.93132075471698,500,2
15422.0,324,2,97.7,16.283333333333335,38,3
15423.0,39,1,43.5,21.75,101,3
15424.0,255,2,383.34,22.54941176470588,554,3
15426.0,20,5,1447.39,4.956815068493151,674,2
15427.0,34,3,1483.14,4.84686274509804,1013,2
15428.0,16,1,93.78,15.63,102,3
15429.0,27,2,397.35,4.845731707317073,380,2
15432.0,24,1,171.19,17.119,65,3
15433.0,214,2,533.3,13.00731707317073,534,3
15434.0,9,5,1041.48,18.936,647,2
15435.0,23,1,149.29,5.147931034482759,54,3
15436.0,13,3,1122.53,3.4119452887537993,613,2
15437.0,263,1,200.16,4.4479999999999995,79,3
15438.0,132,1,156.57999999999998,6.263199999999999,59,3
15440.0,55,3,383.68,6.188387096774194,197,3
15442.0,249,1,594.0,297.0,120,1
15443.0,2,7,3236.91,8.473586387434555,1663,0
15444.0,10,2,1418.26,6.476073059360731,764,2
15445.0,265,1,113.5,22.7,58,3
15447.0,331,1,155.17,17.24111111111111,85,3
15448.0,313,1,494.64,17.665714285714284,232,3
15449.0,27,3,974.52,16.242,812,2
15450.0,31,1,429.84,14.328,376,2
15452.0,30,3,538.73,9.28844827586207,283,2
15453.0,2,7,1388.37,4.854440559440559,845,2
15454.0,363,1,179.1,7.164,86,3
15456.0,284,3,447.22,7.453666666666667,660,3
15457.0,263,1,237.07,4.087413793103448,132,3
15458.0,26,1,161.64,23.09142857142857,156,3
15460.0,355,1,216.76,3.7372413793103445,109,3
15462.0,95,3,234.6,21.327272727272728,172,3
15463.0,30,1,126.14,18.02,106,3
15464.0,339,1,1048.85,6.680573248407643,350,3
15465.0,20,18,7354.62,75.82082474226804,1257,0
15466.0,86,1,334.53,5.868947368421052,246,3
15467.0,10,3,524.88,10.093846153846155,310,2
15468.0,52,2,467.51,19.479583333333334,155,3
15469.0,51,2,538.55,22.43958333333333,153,3
15471.0,3,1,469.48,6.097142857142857,266,2
15472.0,114,1,371.56,4.888947368421053,251,3
15473.0,15,7,1771.2,161.01818181818183,672,1
15475.0,78,1,454.10999999999996,15.658965517241377,319,3
15478.0,41,2,1441.42,31.33521739130435,585,2
15480.0,117,1,905.5,20.122222222222224,303,3
15482.0,16,12,11054.96,112.80571428571427,5020,0
15483.0,162,4,233.81,2.656931818181818,295,3
15484.0,2,4,3594.31,19.118670212765956,3152,0
15485.0,31,3,2575.0,29.941860465116278,1306,2
15488.0,93,1,91.32000000000001,45.660000000000004,73,3
15489.0,23,3,1134.28,22.6856,608,2
15491.0,96,6,3100.09,20.130454545454548,1646,2
15492.0,29,2,659.4599999999999,18.841714285714282,483,2
15493.0,33,5,2001.8,6.74006734006734,560,2
15494.0,22,2,1299.23,10.39384,1148,2
15497.0,18,2,1262.2,84.14666666666668,624,1
15498.0,3,27,13316.4,26.00859375,6105,0
15500.0,9,4,1131.56,16.640588235294118,572,2
15502.0,16,12,10384.93,48.75553990610329,4236,0
15503.0,363,1,147.09,2.1012857142857144,74,3
15504.0,82,1,52.83,4.063846153846153,33,3
15505.0,53,5,3610.96,37.22639175257732,2390,0
15506.0,23,3,979.26,5.971097560975609,848,2
15507.0,172,1,492.36,10.703478260869565,162,3
15508.0,190,6,1000.27,10.8725,440,2
15510.0,331,1,250.0,250.0,2,1
15511.0,12,5,909.23,5.6826875,271,2
15512.0,156,2,121.0,17.285714285714285,68,3
15513.0,34,19,14758.220000000001,47.91629870129871,5709,0
15514.0,13,11,4139.46,23.255393258426967,2160,0
15516.0,45,3,62.43,4.162,27,3
15517.0,234,1,267.03,9.889999999999999,293,3
15518.0,65,8,1942.45,9.076869158878505,1273,2
15520.0,2,1,343.5,19.083333333333332,314,2
15521.0,41,8,3000.2,16.217297297297296,1836,0
15522.0,33,2,398.84,6.99719298245614,573,2
15523.0,85,1,412.01000000000005,41.20100000000001,132,3
15524.0,25,1,440.0,440.0,4,1
15525.0,3,3,825.92,4.64,416,2
15526.0,34,2,148.44,37.11,24,3
15527.0,19,8,2429.78,14.906625766871167,992,0
15528.0,255,1,229.33,8.820384615384615,123,3
15529.0,23,11,3995.23,5.945282738095238,3496,0
15530.0,22,4,1502.35,13.910648148148148,950,2
15531.0,9,2,2007.44,8.804561403508773,1105,2
15532.0,26,4,1580.93,6.1755078125,521,2
15533.0,20,3,807.57,9.729759036144578,289,2
15535.0,174,4,536.4,7.152,143,3
15537.0,164,1,110.92,4.621666666666667,29,3
15539.0,8,1,538.46,13.133170731707319,410,2
15540.0,12,1,213.3,14.22,200,3
15541.0,115,1,85.13000000000001,2.9355172413793107,49,3
15543.0,289,1,127.86,4.566428571428571,86,3
15544.0,10,9,3546.71,13.693861003861004,3109,0
15545.0,55,2,292.71999999999997,3.613827160493827,163,3
15547.0,8,14,4954.84,7.058176638176638,4032,0
15549.0,78,3,1693.26,14.724,698,2
15550.0,5,4,575.63,9.43655737704918,295,2
15551.0,37,1,436.06,15.036551724137931,218,3
15552.0,218,1,90.12,5.301176470588236,60,3
15553.0,61,1,437.23,7.807678571428572,451,3
15554.0,278,1,217.2,15.514285714285714,74,3
15555.0,13,16,4805.17,5.345016685205784,4439,0
15556.0,25,1,279.77,9.024838709677418,236,3
15557.0,29,1,473.65000000000003,23.6825,219,3
15561.0,12,4,800.59,29.651481481481483,267,2
15562.0,352,1,134.55,134.55,39,1
15563.0,23,4,1400.44,12.393274336283186,1501,2
15565.0,51,2,173.16,21.645,60,3
15567.0,19,1,186.01,26.572857142857142,223,3
15568.0,3,3,758.29,14.307358490566036,461,2
15569.0,104,5,1375.71,44.377741935483876,666,1
15570.0,8,12,4165.52,12.896346749226007,2067,0
15571.0,12,4,650.4300000000001,11.411052631578949,264,2
15572.0,5,7,2552.86,11.873767441860466,1229,0
15573.0,32,2,607.45,5.840865384615385,363,2
15574.0,178,4,702.25,4.180059523809524,349,2
15576.0,38,1,940.6700000000001,20.90377777777778,404,2
15577.0,152,3,258.88,6.637948717948718,89,3
15578.0,163,1,127.1,9.776923076923076,52,3
15579.0,69,2,348.6,6.835294117647059,120,3
15581.0,121,13,3679.9700000000003,24.69778523489933,286,2
15582.0,25,3,682.9100000000001,15.52068181818182,453,2
15584.0,24,4,725.11,5.895203252032521,314,2
15585.0,177,1,455.3,14.687096774193549,320,3
15587.0,51,4,913.6800000000001,101.52000000000001,312,1
15589.0,256,3,478.53000000000003,16.501034482758623,243,3
15592.0,47,1,388.58,16.190833333333334,354,3
15593.0,71,1,199.8,39.96,60,3
15594.0,16,5,1771.78,17.201747572815535,983,2
15596.0,101,5,1406.59,18.267402597402597,561,2
15597.0,36,1,324.57,14.753181818181817,279,3
15598.0,54,1,240.68,17.19142857142857,160,3
15599.0,27,2,761.74,14.648846153846154,718,2
15601.0,12,14,6776.56,16.52819512195122,4983,0
15602.0,9,9,1297.8700000000001,28.214565217391307,1137,0
15603.0,79,1,48.480000000000004,24.240000000000002,96,3
15604.0,53,1,216.39,12.728823529411764,159,3
15605.0,37,5,1198.23,17.88402985074627,441,2
15606.0,62,9,2920.16,37.92415584415584,892,0
15607.0,337,1,104.76,8.05846153846154,202,3
15608.0,29,4,1093.68,18.228,714,2
15609.0,185,1,298.48,18.655,148,3
15610.0,52,1,112.46000000000001,18.743333333333336,66,3
15611.0,10,13,1591.45,37.01046511627907,504,0
15612.0,37,2,195.15,32.525,52,3
15615.0,11,23,10399.74,24.585673758865248,5508,0
15618.0,33,4,776.851,17.263355555555556,454,2
15619.0,11,1,336.40000000000003,112.13333333333334,136,1
15620.0,57,3,1553.18,15.5318,915,2
15621.0,5,4,1293.03,80.814375,501,1
15622.0,44,9,3709.56,20.051675675675675,1674,0
15623.0,142,1,301.03,15.843684210526314,125,3
15624.0,117,4,588.13,17.297941176470587,357,2
15625.0,104,4,1534.26,23.9728125,1188,2
15626.0,75,2,675.8,13.791836734693877,766,2
15628.0,5,9,2870.2400000000002,18.51767741935484,1894,0
15630.0,46,2,1186.35,19.772499999999997,800,2
15632.0,16,8,3285.31,19.67251497005988,2109,0
15634.0,18,1,243.55,16.236666666666668,99,3
15636.0,90,2,724.76,28.9904,284,2
15637.0,53,1,223.36,14.890666666666668,128,3
15639.0,135,1,425.32,17.0128,323,3
15640.0,5,15,12515.66,25.858801652892563,6607,0
15641.0,106,4,1887.2,15.858823529411765,1562,2
15643.0,192,3,664.0,20.12121212121212,246,3
15644.0,167,4,813.0,3.4159663865546217,557,2
15645.0,19,1,612.01,11.769423076923077,256,2
15646.0,158,3,447.64000000000004,12.789714285714288,394,3
15648.0,205,2,657.35,26.294,221,3
15649.0,337,2,816.0,408.0,192,1
15651.0,37,3,646.3,20.196875,479,2
15652.0,92,1,337.74,16.082857142857144,208,3
15653.0,93,2,877.4399999999999,146.23999999999998,1200,1
15654.0,10,2,922.53,43.93,475,2
15655.0,244,1,560.67,16.490294117647057,324,3
15656.0,46,4,748.5,15.925531914893616,343,2
15657.0,23,1,30.0,30.0,24,3
15658.0,191,5,1024.1000000000001,21.33541666666667,242,2
15659.0,44,1,306.45,27.85909090909091,111,3
15660.0,26,9,1600.86,17.787333333333333,1050,0
15661.0,318,2,309.8,61.96,236,1
15663.0,107,1,138.14,15.348888888888887,106,3
15664.0,51,1,386.43,22.731176470588235,157,3
15665.0,169,2,2242.01,19.327672413793106,1666,2
15667.0,40,1,301.32,23.178461538461537,240,3
15668.0,218,1,76.32000000000001,76.32000000000001,72,3
15669.0,41,4,684.34,20.737575757575758,342,2
15670.0,297,1,173.05,14.420833333333334,91,3
15671.0,19,7,2657.13,34.065769230769234,1699,0
15673.0,89,4,2881.02,18.587225806451613,1514,2
15674.0,74,5,2446.6,21.46140350877193,1275,2
15675.0,82,3,323.69,15.413809523809524,527,2
15676.0,19,3,3435.76,17.00871287128713,2252,2
15677.0,50,1,657.23,19.916060606060608,319,3
15678.0,53,1,352.7,29.391666666666666,184,3
15679.0,25,4,781.28,7.102545454545455,1170,2
15680.0,10,3,1333.68,17.09846153846154,952,2
15681.0,26,5,1426.16,26.90867924528302,816,2
15683.0,118,1,193.75,19.375,131,3
15687.0,9,9,2993.1,18.030722891566263,1310,0
15689.0,120,2,254.1,28.233333333333334,84,3
15690.0,5,2,239.76,12.618947368421052,408,2
15691.0,253,1,136.8,68.4,72,3
15692.0,29,1,191.04,15.92,138,3
15694.0,1,14,6479.4,83.06923076923077,1677,0
15695.0,267,2,409.98,18.635454545454547,212,3
15696.0,34,8,2736.46,16.002690058479534,1028,0
15699.0,18,1,309.65,17.202777777777776,113,3
15700.0,173,2,696.68,8.10093023255814,357,3
15701.0,3,4,1542.14,6.506919831223629,923,2
15703.0,265,1,211.5,42.3,66,3
15704.0,141,4,2293.62,19.603589743589744,1028,2
15705.0,202,1,143.1,23.849999999999998,62,3
15706.0,64,4,1060.56,19.28290909090909,321,2
15707.0,36,4,945.58,4.418598130841121,605,2
15708.0,41,7,3364.2400000000002,11.68138888888889,1267,2
15709.0,284,1,133.25,22.208333333333332,121,3
15712.0,10,5,1072.3600000000001,20.233207547169815,486,2
15713.0,144,2,356.7,18.773684210526316,150,3
15714.0,12,2,330.88,9.453714285714286,187,2
15716.0,146,4,1118.81,9.481440677966102,744,2
15717.0,235,1,150.3,21.47142857142857,70,3
15719.0,33,13,5045.61,5.384855923159018,2725,0
15720.0,25,1,598.73,4.677578125,281,2
15721.0,12,1,507.08,5.572307692307692,409,2
15722.0,36,5,2222.56,32.21101449275362,1026,2
15723.0,365,1,203.1,4.953658536585365,87,3
15724.0,202,2,218.25,19.84090909090909,73,3
15725.0,16,1,415.25,12.9765625,221,2
15727.0,17,7,5178.96,17.14887417218543,3065,0
15729.0,213,1,85.0,17.0,28,3
15730.0,66,3,1120.88,16.01257142857143,689,2
15732.0,213,2,294.12,21.00857142857143,215,3
15733.0,283,1,162.3,16.23,62,3
15734.0,115,2,1339.45,51.517307692307696,346,1
15737.0,15,8,1205.1200000000001,16.73777777777778,599,2
15738.0,19,16,4812.42,27.817456647398846,2982,0
15739.0,67,1,449.12,56.14,472,1
15740.0,50,1,154.88,17.20888888888889,152,3
15743.0,17,4,784.46,8.914318181818182,216,2
15744.0,78,1,34.8,11.6,120,3
15745.0,20,4,1094.59,17.654677419354837,421,2
15746.0,135,1,196.88,7.031428571428571,178,3
15747.0,13,3,974.04,10.473548387096773,480,2
15748.0,41,1,149.31,7.11,51,3
15749.0,236,3,44534.3,4453.43,18028,1
15750.0,3,8,2465.48,8.414607508532423,1786,0
15752.0,40,7,2637.38,6.41698296836983,1978,2
15753.0,305,1,79.2,79.2,144,3
15754.0,52,3,458.57,16.3775,199,2
15755.0,11,6,2364.25,16.7677304964539,1427,0
15756.0,62,4,532.96,2.7758333333333334,242,2
15757.0,66,2,714.42,15.876,491,2
15758.0,25,1,205.25,22.805555555555557,47,3
15759.0,219,3,253.04,36.14857142857143,60,3
15762.0,66,2,583.75,15.777027027027026,251,3
15763.0,32,2,1086.92,17.818360655737706,271,2
15764.0,89,6,3279.97,18.222055555555553,2050,2
15766.0,65,1,315.06,28.64181818181818,170,3
15768.0,116,3,621.8299999999999,23.03074074074074,244,3
15769.0,8,26,56252.72,432.7132307692308,29672,0
15773.0,6,1,635.6800000000001,63.568000000000005,311,1
15774.0,69,1,270.8,10.832,87,3
15775.0,246,1,104.9,14.985714285714286,68,3
15776.0,134,1,241.62,13.423333333333334,138,3
15777.0,242,4,1047.11,49.862380952380946,378,1
15780.0,184,3,475.28000000000003,16.38896551724138,220,3
15781.0,26,3,345.46,17.273,180,2
15782.0,10,3,2614.7400000000002,60.80790697674419,864,2
15783.0,11,1,246.3,17.592857142857145,212,3
15785.0,33,5,2328.9700000000003,28.059879518072293,1612,2
15786.0,47,3,4932.2,18.47265917602996,3364,2
15787.0,27,3,948.05,4.602184466019417,540,2
15789.0,359,1,351.3,14.052,438,3
15790.0,11,1,220.85,6.31,114,3
15791.0,44,2,1612.69,21.502533333333336,731,2
15793.0,15,3,965.61,80.4675,553,1
15795.0,150,1,610.01,14.524047619047618,581,3
15796.0,2,8,2711.56,20.38766917293233,861,0
15797.0,114,4,2207.4,275.925,873,1
15799.0,76,3,884.14,9.021836734693878,955,2
15800.0,108,2,699.08,5.874621848739496,335,2
15801.0,47,3,1063.95,16.62421875,570,2
15802.0,143,1,451.42,451.42,1,1
15803.0,52,1,415.82000000000005,51.977500000000006,290,1
15804.0,1,13,4206.39,16.05492366412214,2565,0
15805.0,24,17,5528.4800000000005,18.367043189368772,3387,0
15806.0,47,3,784.58,25.309032258064516,602,2
15807.0,51,3,903.9,18.83125,430,2
15808.0,307,4,3734.9700000000003,17.95658653846154,1343,2
15809.0,37,5,515.77,14.736285714285714,301,2
15810.0,79,4,1391.98,15.640224719101123,861,2
15811.0,23,6,2218.62,16.681353383458646,1071,2
15812.0,108,5,1801.14,43.930243902439024,922,2
15813.0,208,2,1303.9099999999999,32.59775,603,1
15814.0,17,4,1945.33,27.018472222222222,1271,2
15815.0,64,5,2100.6,42.86938775510204,1856,2
15819.0,50,4,1905.45,15.491463414634147,1357,2
15820.0,320,1,206.98,12.175294117647057,128,3
15821.0,45,2,570.96,9.209032258064516,202,2
15822.0,4,2,885.47,26.832424242424242,375,2
15823.0,373,1,15.0,15.0,1,3
15825.0,173,1,532.94,26.647000000000002,220,3
15826.0,57,3,1654.31,24.328088235294118,963,2
15827.0,74,14,1836.0900000000001,15.966000000000001,882,0
15829.0,100,2,636.14,12.473333333333333,996,2
15830.0,38,1,576.0,14.76923076923077,415,2
15831.0,59,3,801.76,11.790588235294118,1105,2
15832.0,255,1,836.79,15.49611111111111,465,3
15834.0,71,4,2233.75,8.182234432234432,965,2
15835.0,45,4,954.09,19.0818,439,2
15836.0,51,1,137.37,13.737,26,3
15837.0,65,1,391.98,16.3325,189,3
15838.0,12,19,33643.08,201.45556886227547,18368,0
15839.0,34,3,1048.49,16.911129032258064,675,2
15840.0,59,2,355.56,13.168888888888889,396,3
15841.0,73,4,1224.06,26.043829787234042,942,2
15843.0,304,1,118.95000000000002,14.868750000000002,27,3
15844.0,47,1,130.73999999999998,11.885454545454543,134,3
15845.0,18,8,3711.77,26.896884057971015,1926,0
15847.0,39,2,389.27,17.694090909090907,449,2
15850.0,20,2,238.85,2.4623711340206187,302,2
15852.0,187,2,160.71,7.305000000000001,48,3
15853.0,52,1,110.8,3.6933333333333334,135,3
15854.0,5,12,2974.65,21.247500000000002,939,0
15855.0,137,5,712.24,8.903,470,2
15856.0,5,27,16387.57,25.40708527131783,11005,0
15857.0,19,1,297.0,21.214285714285715,308,3
15858.0,16,5,1438.85,7.533246073298429,1167,2
15860.0,41,8,977.21,6.881760563380282,440,2
15861.0,13,8,3165.36,5.797362637362638,2544,0
15862.0,9,4,832.88,5.665850340136054,585,2
15863.0,26,2,68.84,3.8244444444444445,19,3
15864.0,23,6,1936.3200000000002,96.816,1192,1
15865.0,41,3,895.13,22.37825,368,2
15866.0,102,1,230.53,5.122888888888889,126,3
15867.0,6,15,3812.64,8.270368763557483,2054,0
15869.0,278,2,149.64,9.975999999999999,175,3
15870.0,33,1,354.09000000000003,4.659078947368421,335,3
15872.0,15,2,360.93,2.819765625,212,2
15874.0,64,7,4405.88,36.71566666666667,2534,0
15877.0,2,2,493.28,3.823875968992248,371,2
15880.0,370,1,343.28000000000003,3.2693333333333334,211,3
15881.0,313,5,501.39000000000004,17.289310344827587,260,3
15882.0,199,4,516.36,22.450434782608696,276,3
15883.0,3,2,396.48,8.091428571428573,223,2
15885.0,93,3,379.35,21.075000000000003,111,3
15886.0,61,1,181.09,15.090833333333334,147,3
15888.0,81,1,168.31,14.025833333333333,76,3
15889.0,157,2,446.87,4.80505376344086,215,3
15891.0,227,1,524.52,8.459999999999999,442,3
15894.0,254,2,263.55,6.4280487804878055,168,3
15895.0,150,1,179.17,16.288181818181815,94,3
15897.0,195,2,222.05,9.252083333333333,261,3
15898.0,2,5,1388.88,16.149767441860465,570,2
15899.0,369,1,56.25,14.0625,39,3
15900.0,24,1,351.11,6.884509803921569,221,3
15901.0,17,3,363.88,3.136896551724138,384,2
15903.0,10,7,5126.76,69.28054054054054,2410,0
15904.0,9,1,164.68,5.489333333333334,84,3
15906.0,20,7,1567.69,10.451266666666667,544,2
15907.0,4,3,967.45,3.8853413654618474,509,2
15909.0,174,1,191.94,27.419999999999998,98,3
15910.0,1,8,1232.18,4.614906367041199,1015,0
15912.0,179,2,264.62,13.927368421052632,185,3
15916.0,17,8,1528.09,9.858645161290323,757,2
15917.0,248,1,123.1,10.258333333333333,42,3
15918.0,191,2,334.23,8.35575,153,3
15919.0,20,2,639.89,4.4747552447552446,545,2
15920.0,155,4,167.5,2.7916666666666665,99,3
15921.0,173,1,336.03000000000003,13.441200000000002,166,3
15922.0,374,1,369.5,33.59090909090909,138,3
15923.0,373,1,127.08,6.051428571428572,122,3
15925.0,195,1,207.15,17.2625,93,3
15930.0,68,1,426.63,20.315714285714286,139,3
15932.0,5,8,2495.87,21.703217391304346,2325,0
15933.0,22,3,1107.46,14.965675675675676,885,2
15935.0,240,2,416.86,34.73833333333334,115,3
15937.0,65,1,145.35,20.764285714285712,73,3
15938.0,113,5,404.58,22.476666666666667,240,2
15939.0,90,15,6115.01,80.46065789473684,4728,0
15940.0,312,1,35.8,35.8,4,3
15942.0,134,1,337.44,24.102857142857143,232,3
15944.0,277,1,325.1,54.18333333333334,50,3
15945.0,366,1,181.0,90.5,52,3
15947.0,83,1,1708.24,58.9048275862069,898,1
15948.0,9,2,955.24,15.920666666666667,567,2
15949.0,17,2,364.72,19.19578947368421,284,2
15950.0,32,4,1765.51,18.015408163265306,729,2
15951.0,9,2,708.22,17.273658536585366,313,2
15952.0,34,4,806.57,8.863406593406594,399,2
15953.0,16,8,1659.3799999999999,16.932448979591836,892,2
15955.0,25,14,4416.26,24.13256830601093,2135,0
15957.0,32,1,428.89,10.211666666666666,211,3
15958.0,75,1,104.35,14.907142857142857,33,3
15963.0,20,2,470.76,16.812857142857144,298,2
15965.0,18,4,845.64,6.931475409836065,453,2
15967.0,24,2,418.83,4.986071428571428,211,2
15969.0,3,3,666.1,33.305,124,2
15970.0,304,1,314.1,28.55454545454546,116,3
15971.0,18,12,4199.85,119.9957142857143,1717,0
15973.0,367,1,307.82000000000005,76.95500000000001,106,1
15974.0,40,7,3442.15,19.557670454545455,2262,0
15975.0,85,1,371.01,15.45875,243,3
15976.0,166,2,430.94,4.39734693877551,277,3
15977.0,18,2,1054.73,16.226615384615386,1016,2
15978.0,78,1,1098.78,22.42408163265306,888,2
15980.0,89,3,2398.86,55.78744186046512,1560,1
15981.0,25,8,3408.48,35.13896907216495,1866,0
15983.0,23,4,1475.02,13.053274336283186,892,2
15984.0,3,10,2837.67,10.50988888888889,1843,0
15985.0,124,2,1142.42,30.876216216216218,1086,2
15986.0,31,1,168.12,12.008571428571429,268,3
15987.0,13,7,1451.28,10.366285714285715,1556,2
15988.0,20,1,158.03,5.852962962962963,181,3
15990.0,45,2,792.11,15.232884615384616,443,2
15992.0,4,1,41.989999999999995,13.996666666666664,17,3
15993.0,9,7,2797.57,5.068061594202899,2051,0
15994.0,55,1,427.07,12.202,177,3
15996.0,89,6,1060.68,8.159076923076924,384,2
15998.0,37,5,3089.97,6.106660079051383,2041,2
16000.0,3,3,12393.7,1377.0777777777778,5110,1
16003.0,30,5,2735.37,26.556990291262135,1185,2
16005.0,13,4,615.39,2.822889908256881,300,2
16006.0,212,1,101.4,12.675,84,3
16007.0,48,4,1701.94,4.420623376623377,1393,2
16008.0,24,3,478.78,14.508484848484848,323,2
16009.0,23,4,992.71,11.030111111111111,378,2
16010.0,246,3,407.5,4.738372093023256,210,3
16011.0,9,16,3362.71,15.86183962264151,2042,0
16012.0,36,3,1415.29,15.05627659574468,799,2
16013.0,4,47,37130.6,267.126618705036,15536,0
16014.0,38,3,662.38,4.5681379310344825,265,2
16015.0,4,3,705.39,3.875769230769231,909,2
16016.0,4,8,1508.76,6.420255319148936,620,2
16017.0,48,1,211.88,6.62125,102,3
16018.0,40,2,408.90000000000003,14.60357142857143,190,3
16019.0,47,9,3786.2400000000002,23.664,1733,0
16020.0,17,3,851.01,18.500217391304346,487,2
16022.0,261,1,628.28,8.266842105263157,261,3
16023.0,47,3,719.81,7.126831683168317,358,2
16024.0,13,1,251.24,3.925625,398,2
16025.0,30,1,439.65999999999997,15.702142857142857,338,3
16026.0,44,1,236.09,7.3778125,243,3
16027.0,92,6,934.62,58.41375,1147,1
16029.0,39,63,81024.84,334.813388429752,40208,0
16030.0,310,1,331.24,11.422068965517242,283,3
16031.0,93,2,548.94,5.489400000000001,423,2
16033.0,6,20,8816.4,7.754089709762533,3539,0
16034.0,197,3,437.7,19.895454545454545,242,3
16036.0,88,2,758.92,13.798545454545454,716,2
16037.0,270,3,855.02,21.923589743589744,428,2
16038.0,8,3,471.78000000000003,18.145384615384618,244,2
16040.0,66,3,1313.55,20.20846153846154,684,2
16041.0,31,3,3166.4,527.7333333333333,1584,1
16042.0,23,5,1197.27,16.862957746478873,755,2
16043.0,38,4,773.99,19.845897435897434,503,2
16045.0,120,4,1340.7,16.15301204819277,897,2
16048.0,374,2,256.44,32.055,144,3
16049.0,41,3,1111.79,3.563429487179487,793,2
16050.0,174,1,137.9,13.790000000000001,278,3
16052.0,55,1,362.06,10.648823529411764,282,3
16053.0,33,2,1511.95,17.999404761904763,1793,2
16054.0,146,1,783.9,11.198571428571428,380,3
16055.0,221,1,134.8,16.85,22,3
16056.0,46,1,664.85,9.777205882352941,347,2
16057.0,17,7,2263.12,18.703471074380165,863,0
16059.0,66,6,1459.8600000000001,8.110333333333333,643,2
16062.0,10,4,1153.62,18.0253125,800,2
16063.0,261,1,335.32,14.57913043478261,262,3
16065.0,366,1,372.09,5.028243243243243,231,3
16066.0,17,5,1521.87,14.920294117647058,936,2
16070.0,23,2,852.15,25.82272727272727,457,2
16071.0,45,1,326.24,15.535238095238096,180,3
16072.0,289,1,584.3199999999999,25.405217391304344,140,3
16073.0,298,1,122.39999999999999,122.39999999999999,48,1
16076.0,4,10,2234.73,17.323488372093024,1435,0
16078.0,284,1,79.2,79.2,16,3
16079.0,17,3,1352.0,64.38095238095238,864,1
16080.0,82,2,217.16,21.716,128,3
16081.0,57,5,2806.9,12.365198237885464,1477,2
16083.0,101,2,1317.62,42.50387096774193,908,1
16084.0,300,1,436.18,11.47842105263158,216,3
16085.0,24,5,981.51,5.877305389221557,636,2
16086.0,60,5,1121.39,28.753589743589746,511,2
16091.0,155,2,315.06,17.503333333333334,154,3
16092.0,115,3,817.86,16.036470588235293,628,2
16093.0,107,1,17.0,17.0,20,3
16094.0,12,4,1078.23,17.114761904761906,647,2
16096.0,265,1,320.62,26.718333333333334,155,3
16097.0,241,1,185.04999999999998,18.505,87,3
16098.0,88,7,2005.63,29.934776119402986,613,2
16099.0,51,3,731.9,18.766666666666666,434,2
16101.0,71,1,1290.7,16.982894736842105,757,2
16102.0,43,3,1842.14,32.31824561403509,942,2
16103.0,8,6,1429.64,29.784166666666668,558,2
16104.0,62,1,302.36,10.426206896551724,123,3
16105.0,249,1,336.96,25.919999999999998,330,3
16106.0,66,1,108.38,18.063333333333333,74,3
16107.0,18,7,3204.1600000000003,103.36000000000001,1176,0
16108.0,85,1,842.5,17.552083333333332,615,2
16109.0,219,2,611.88,33.99333333333333,612,1
16110.0,46,3,1337.48,3.77819209039548,733,2
16112.0,144,4,195.73999999999998,12.233749999999999,574,3
